input,ground_truth,model_output,bleu_score,chrf_score,bertscore_f1
Aditya visited the park in the evening.,ಆದಿತ್ಯ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Riya bought a new bag from the market.,ರಿಯಾ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಚೀಲ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Arnab heard the good news and smiled with joy.,ಅರ್ಣಬ್ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Arnab went to school. Arnab was very happy.,ಅರ್ಣಬ್ ಶಾಲೆಗೆ ಹೋದರು. ಅರ್ಣಬ್ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Rohan bought a new wallet from the market.,ರೋಹನ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪರ್ಸ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,ಆಟಗಾರರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಆಟಗಾರರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Neha adopted a parrot. The parrot followed Neha everywhere.,ನೇಹಾ ಒಂದು ಗಿಳಿವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ಗಿಳಿ ನೇಹಾ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Kavya adopted a dog. The dog followed Kavya everywhere.,ಕಾವ್ಯಾ ಒಂದು ನಾಯಿವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ನಾಯಿ ಕಾವ್ಯಾ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Amit adopted a dog. The dog followed Amit everywhere.,ಅಮಿತ್ ಒಂದು ನಾಯಿವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ನಾಯಿ ಅಮಿತ್ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Vikram bought a new wallet from the market.,ವಿಕ್ರಮ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪರ್ಸ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Sneha heard the good news and smiled with joy.,ಸ್ನೇಹಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Pooja adopted a horse. The horse followed Pooja everywhere.,ಪೂಜಾ ಒಂದು ಕುದುರೆವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ಕುದುರೆ ಪೂಜಾ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Arnab heard the good news and smiled with joy.,ಅರ್ಣಬ್ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Sneha lost her wallet. Sneha became very worried.,ಸ್ನೇಹಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಸ್ನೇಹಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
"Kavya said, 'It is raining cats and dogs outside.'","ಕಾವ್ಯಾ ಹೇಳಿದರು, 'ಹೊರಗೆ ಭಾರೀ ಮಳೆ ಬರುತ್ತಿದೆ.'",No text provided,0.0,0.0,0.0
Sourav went to school. Sourav was very happy.,ಸೌರವ್ ಶಾಲೆಗೆ ಹೋದರು. ಸೌರವ್ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
the players visited the zoo. the players enjoyed watching the animals.,ಆಟಗಾರರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಆಟಗಾರರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Pooja went to school. Pooja was very happy.,ಪೂಜಾ ಶಾಲೆಗೆ ಹೋದರು. ಪೂಜಾ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Aditya adopted a dog. The dog followed Aditya everywhere.,ಆದಿತ್ಯ ಒಂದು ನಾಯಿವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ನಾಯಿ ಆದಿತ್ಯ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Pooja visited the park in the evening.,ಪೂಜಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Vikram became angry when the bus arrived late.,ವಿಕ್ರಮ್ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Meera heard the good news and smiled with joy.,ಮೀರಾ ಒಳ್ಳೆಯ ಸುದ್ದಿಯನ್ನು ಕೇಳಿ ಸಂತೋಷದಿಂದ ನಕ್ಕರು.,No text provided,0.0,0.0,0.0
Amit could not attend the party because Amit was not feeling well.,ಅಮಿತ್ ಆರೋಗ್ಯ ಸರಿಯಾಗಿರದ ಕಾರಣ ಪಾರ್ಟಿಗೆ ಹೋಗಲಿಲ್ಲ.,No text provided,0.0,0.0,0.0
Rahul bought a new laptop from the market.,ರಾಹುಲ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಲ್ಯಾಪ್‌ಟಾಪ್ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Neha lost her wallet. Neha became very worried.,ನೇಹಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ನೇಹಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Rahul bought a new book from the market.,ರಾಹುಲ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪುಸ್ತಕ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Rahul went to school. Rahul was very happy.,ರಾಹುಲ್ ಶಾಲೆಗೆ ಹೋದರು. ರಾಹುಲ್ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Karan felt scared after hearing the loud noise.,ಕರಣ್ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Karan bought a new bag from the market.,ಕರಣ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಚೀಲ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,ಅನನ್ಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
the friends visited the zoo. the friends enjoyed watching the animals.,ಸ್ನೇಹಿತರು ಪ್ರಾಣಿ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು. ಸ್ನೇಹಿತರು ಪ್ರಾಣಿಗಳನ್ನು ನೋಡಿ ಸಂತೋಷಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Sourav bought a new book from the market.,ಸೌರವ್ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪುಸ್ತಕ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Ananya lost her wallet. Ananya became very worried.,ಅನನ್ಯಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಅನನ್ಯಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Vikram became angry when the bus arrived late.,ವಿಕ್ರಮ್ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Rohan visited the park in the evening.,ರೋಹನ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Rohan lost her wallet. Rohan became very worried.,ರೋಹನ್ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ರೋಹನ್ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Rahul visited the park in the evening.,ರಾಹುಲ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Kavya went to school. Kavya was very happy.,ಕಾವ್ಯಾ ಶಾಲೆಗೆ ಹೋದರು. ಕಾವ್ಯಾ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Aditya became angry when the bus arrived late.,ಆದಿತ್ಯ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Amit visited the park in the evening.,ಅಮಿತ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Priya lost her wallet. Priya became very worried.,ಪ್ರಿಯಾ ತನ್ನ ಪರ್ಸ್ ಕಳೆದುಕೊಂಡರು. ಪ್ರಿಯಾ ತುಂಬಾ ಚಿಂತಿತರಾದರು.,No text provided,0.0,0.0,0.0
Amit became angry when the bus arrived late.,ಅಮಿತ್ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Vikram went to school. Vikram was very happy.,ವಿಕ್ರಮ್ ಶಾಲೆಗೆ ಹೋದರು. ವಿಕ್ರಮ್ ತುಂಬಾ ಸಂತೋಷವಾಗಿದ್ದರು.,No text provided,0.0,0.0,0.0
Rahul visited the park in the evening.,ರಾಹುಲ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Kavya could not attend the party because Kavya was not feeling well.,ಕಾವ್ಯಾ ಆರೋಗ್ಯ ಸರಿಯಾಗಿರದ ಕಾರಣ ಪಾರ್ಟಿಗೆ ಹೋಗಲಿಲ್ಲ.,No text provided,0.0,0.0,0.0
Sneha adopted a cat. The cat followed Sneha everywhere.,ಸ್ನೇಹಾ ಒಂದು ಬೆಕ್ಕುವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ಬೆಕ್ಕು ಸ್ನೇಹಾ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Kavya visited the park in the evening.,ಕಾವ್ಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Rohan adopted a parrot. The parrot followed Rohan everywhere.,ರೋಹನ್ ಒಂದು ಗಿಳಿವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ಗಿಳಿ ರೋಹನ್ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Karan visited the park in the evening.,ಕರಣ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Rahul felt scared after hearing the loud noise.,ರಾಹುಲ್ ದೊಡ್ಡ ಶಬ್ದವನ್ನು ಕೇಳಿ ಭಯಪಟ್ಟರು.,No text provided,0.0,0.0,0.0
Sneha became angry when the bus arrived late.,ಸ್ನೇಹಾ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Karan adopted a cat. The cat followed Karan everywhere.,ಕರಣ್ ಒಂದು ಬೆಕ್ಕುವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ಬೆಕ್ಕು ಕರಣ್ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Ananya visited the park in the evening.,ಅನನ್ಯಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Pooja became angry when the bus arrived late.,ಪೂಜಾ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Vikram became angry when the bus arrived late.,ವಿಕ್ರಮ್ ಬಸ್ ತಡವಾಗಿ ಬಂದ ಕಾರಣ ಕೋಪಗೊಂಡರು.,No text provided,0.0,0.0,0.0
Aditya bought a new book from the market.,ಆದಿತ್ಯ ಮಾರುಕಟ್ಟೆಯಿಂದ ಹೊಸ ಪುಸ್ತಕ ಖರೀದಿಸಿದರು.,No text provided,0.0,0.0,0.0
Rahul adopted a cat. The cat followed Rahul everywhere.,ರಾಹುಲ್ ಒಂದು ಬೆಕ್ಕುವನ್ನು ದತ್ತು ಪಡೆದರು. ಆ ಬೆಕ್ಕು ರಾಹುಲ್ ಅವರನ್ನು ಎಲ್ಲೆಡೆ ಹಿಂಬಾಲಿಸಿತು.,No text provided,0.0,0.0,0.0
Neha visited the park in the evening.,ನೇಹಾ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
Amit visited the park in the evening.,ಅಮಿತ್ ಸಂಜೆ ಉದ್ಯಾನವನಕ್ಕೆ ಹೋದರು.,No text provided,0.0,0.0,0.0
